,Original JPG,Binary PNG,IoU,Recall
47,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/2 (3-23-2018 1-44-37 PM)/2 03.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/2.1/2 03.png,0.028617033405540986,0.6236024844720497
48,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/2 (3-23-2018 1-44-37 PM)/2 04.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/2.1/2 04.png,0.026039866344048854,0.5587144622991347
50,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/2 (3-23-2018 1-44-37 PM)/2 12.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/2.1/2 12.png,0.0328311867525299,0.5874485596707819
51,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/2 (3-23-2018 1-44-37 PM)/2 06.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/2.1/2 06.png,0.0020160094871034687,0.0921409214092141
53,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5 (3-23-2018 1-44-43 PM)/5 02.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5.1/5 02.png,0.030105368790767688,0.625
54,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5 (3-23-2018 1-44-43 PM)/5 07.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5.1/5 07.png,0.031049611879851502,0.6119733924611973
55,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5 (3-23-2018 1-44-43 PM)/5 20.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5.1/5 20.png,0.03694416583082581,0.6519174041297935
56,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5 (3-23-2018 1-44-43 PM)/5 16.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5.1/5 16.png,0.0,0.0
58,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5 (3-23-2018 1-44-43 PM)/5 10.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5.1/5 10.png,0.0009321293329449461,0.02346041055718475
59,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5 (3-23-2018 1-44-43 PM)/5 18.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5.1/5 18.png,0.009446460457346926,0.17691477885652643
60,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5 (3-23-2018 1-44-43 PM)/5 04.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5.1/5 04.png,0.03175039894348759,0.670150987224158
63,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5 (3-23-2018 1-44-43 PM)/5 03.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5.1/5 03.png,0.033267438576673254,0.6746849942726232
64,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5 (3-23-2018 1-44-43 PM)/5 08.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5.1/5 08.png,0.029388888888888888,0.5884315906562848
65,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5 (3-23-2018 1-44-43 PM)/5 19.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5.1/5 19.png,0.03197464271812267,0.6489841986455982
