,Original JPG,Binary PNG,IoU,Recall
500,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4 (3-23-2018 1-43-59 PM)/4 03.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4.1/4 03.png,0.0,0.0
501,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4 (3-23-2018 1-43-59 PM)/4 08.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4.1/4 08.png,0.0,0.0
502,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4 (3-23-2018 1-43-59 PM)/4 11.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4.1/4 11.png,0.0,0.0
503,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4 (3-23-2018 1-43-59 PM)/4 10.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4.1/4 10.png,0.0,0.0
504,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4 (3-23-2018 1-43-59 PM)/4 14.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4.1/4 14.png,0.0,0.0
505,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4 (3-23-2018 1-43-59 PM)/4 06.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4.1/4 06.png,0.0,0.0
506,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4 (3-23-2018 1-43-59 PM)/4 01.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4.1/4 01.png,0.0,0.0
507,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4 (3-23-2018 1-43-59 PM)/4 05.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4.1/4 05.png,0.0,0.0
508,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4 (3-23-2018 1-43-59 PM)/4 07.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4.1/4 07.png,0.0,0.0
509,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4 (3-23-2018 1-43-59 PM)/4 16.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4.1/4 16.png,0.0,0.0
510,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4 (3-23-2018 1-43-59 PM)/4 15.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4.1/4 15.png,0.0,0.0
511,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4 (3-23-2018 1-43-59 PM)/4 12.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4.1/4 12.png,0.0,0.0
512,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4 (3-23-2018 1-43-59 PM)/4 04.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4.1/4 04.png,0.0,0.0
513,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4 (3-23-2018 1-43-59 PM)/4 02.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4.1/4 02.png,0.0,0.0
514,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4 (3-23-2018 1-43-59 PM)/4 09.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4.1/4 09.png,0.0,0.0
515,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4 (3-23-2018 1-43-59 PM)/4 13.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/4.1/4 13.png,0.0,0.0
516,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8 (3-23-2018 1-44-06 PM)/8 11.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8.1/8 11.png,0.6031007751937985,0.4346368715083799
517,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8 (3-23-2018 1-44-06 PM)/8 06.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8.1/8 06.png,0.0,0.0
518,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8 (3-23-2018 1-44-06 PM)/8 07.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8.1/8 07.png,0.6954643628509719,0.3907766990291262
519,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8 (3-23-2018 1-44-06 PM)/8 05.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8.1/8 05.png,0.0,0.0
520,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8 (3-23-2018 1-44-06 PM)/8 03.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8.1/8 03.png,0.0,0.0
521,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8 (3-23-2018 1-44-06 PM)/8 02.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8.1/8 02.png,0.0,0.0
522,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8 (3-23-2018 1-44-06 PM)/8 01.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8.1/8 01.png,0.0,0.0
523,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8 (3-23-2018 1-44-06 PM)/8 09.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8.1/8 09.png,0.0,0.0
524,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8 (3-23-2018 1-44-06 PM)/8 04.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8.1/8 04.png,0.0,0.0
525,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8 (3-23-2018 1-44-06 PM)/8 12.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8.1/8 12.png,0.0,0.0
526,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8 (3-23-2018 1-44-06 PM)/8 08.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8.1/8 08.png,0.0,0.0
527,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8 (3-23-2018 1-44-06 PM)/8 10.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/8.1/8 10.png,0.0,0.0
528,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 21.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 21.png,0.0,0.0
529,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 33.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 33.png,0.0,0.0
530,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 09.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 09.png,0.0,0.0
531,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 13.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 13.png,0.0,0.0
532,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 28.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 28.png,0.0,0.0
533,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 23.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 23.png,0.0,0.0
534,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 17.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 17.png,0.0,0.0
535,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 20.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 20.png,0.0,0.0
536,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 34.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 34.png,0.0,0.0
537,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 04.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 04.png,0.0,0.0
538,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 32.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 32.png,0.0,0.0
539,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 24.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 24.png,0.0,0.0
540,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 26.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 26.png,0.0,0.0
541,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 10.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 10.png,0.0,0.0
542,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 11.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 11.png,0.0,0.0
543,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 29.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 29.png,0.0,0.0
544,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 01.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 01.png,0.0,0.0
545,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 31.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 31.png,0.0,0.0
546,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 15.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 15.png,0.0,0.0
547,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 14.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 14.png,0.0,0.0
548,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 19.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 19.png,0.0,0.0
549,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 03.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 03.png,0.0,0.0
550,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 02.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 02.png,0.0,0.0
551,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 16.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 16.png,0.0,0.0
552,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 27.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 27.png,0.0,0.0
553,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 06.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 06.png,0.0,0.0
554,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 05.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 05.png,0.0,0.0
555,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 22.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 22.png,0.0,0.0
556,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 12.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 12.png,0.0,0.0
557,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 07.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 07.png,0.0,0.0
558,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 25.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 25.png,0.0,0.0
559,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 08.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 08.png,0.0,0.0
560,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 18.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 18.png,0.0,0.0
561,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1 (3-19-2018 10-18-28 AM)/1 30.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/1.1/1 30.png,0.0,0.0
562,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2 (3-19-2018 10-18-33 AM)/2 16.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2.1/2 16.png,0.0,0.0
563,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2 (3-19-2018 10-18-33 AM)/2 14.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2.1/2 14.png,0.0,0.0
564,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2 (3-19-2018 10-18-33 AM)/2 15.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2.1/2 15.png,0.0,0.0
565,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2 (3-19-2018 10-18-33 AM)/2 13.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2.1/2 13.png,0.0,0.0
566,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2 (3-19-2018 10-18-33 AM)/2 09.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2.1/2 09.png,0.0,0.0
567,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2 (3-19-2018 10-18-33 AM)/2 02.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2.1/2 02.png,0.0,0.0
568,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2 (3-19-2018 10-18-33 AM)/2 05.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2.1/2 05.png,0.0,0.0
569,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2 (3-19-2018 10-18-33 AM)/2 11.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2.1/2 11.png,0.0,0.0
570,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2 (3-19-2018 10-18-33 AM)/2 17.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2.1/2 17.png,0.0,0.0
571,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2 (3-19-2018 10-18-33 AM)/2 01.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2.1/2 01.png,0.0,0.0
572,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2 (3-19-2018 10-18-33 AM)/2 10.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2.1/2 10.png,0.0,0.0
573,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2 (3-19-2018 10-18-33 AM)/2 03.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2.1/2 03.png,0.0,0.0
574,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2 (3-19-2018 10-18-33 AM)/2 04.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2.1/2 04.png,0.0,0.0
575,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2 (3-19-2018 10-18-33 AM)/2 08.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2.1/2 08.png,0.0,0.0
576,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2 (3-19-2018 10-18-33 AM)/2 12.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2.1/2 12.png,0.0,0.0
577,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2 (3-19-2018 10-18-33 AM)/2 06.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2.1/2 06.png,0.0,0.0
578,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2 (3-19-2018 10-18-33 AM)/2 07.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/2.1/2 07.png,0.0,0.0
579,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5 (3-23-2018 1-44-01 PM)/5 02.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5.1/5 02.png,0.0,0.0
580,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5 (3-23-2018 1-44-01 PM)/5 07.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5.1/5 07.png,0.0,0.0
581,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5 (3-23-2018 1-44-01 PM)/5 15.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5.1/5 15.png,0.0,0.0
582,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5 (3-23-2018 1-44-01 PM)/5 10.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5.1/5 10.png,0.0,0.0
583,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5 (3-23-2018 1-44-01 PM)/5 04.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5.1/5 04.png,0.0,0.0
584,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5 (3-23-2018 1-44-01 PM)/5 14.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5.1/5 14.png,0.0,0.0
585,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5 (3-23-2018 1-44-01 PM)/5 12.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5.1/5 12.png,0.0,0.0
586,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5 (3-23-2018 1-44-01 PM)/5 03.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5.1/5 03.png,0.0,0.0
587,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5 (3-23-2018 1-44-01 PM)/5 08.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5.1/5 08.png,0.0,0.0
588,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5 (3-23-2018 1-44-01 PM)/5 13.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5.1/5 13.png,0.0,0.0
589,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5 (3-23-2018 1-44-01 PM)/5 05.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5.1/5 05.png,0.0,0.0
590,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5 (3-23-2018 1-44-01 PM)/5 11.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5.1/5 11.png,0.0,0.0
591,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5 (3-23-2018 1-44-01 PM)/5 01.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5.1/5 01.png,0.0,0.0
592,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5 (3-23-2018 1-44-01 PM)/5 09.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5.1/5 09.png,0.0,0.0
593,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5 (3-23-2018 1-44-01 PM)/5 06.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/5.1/5 06.png,0.0,0.0
594,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7 (3-23-2018 1-44-05 PM)/7 07.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7.1/7 07.png,0.0,0.0
595,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7 (3-23-2018 1-44-05 PM)/7 03.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7.1/7 03.png,0.0,0.0
596,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7 (3-23-2018 1-44-05 PM)/7 12.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7.1/7 12.png,0.0,0.0
597,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7 (3-23-2018 1-44-05 PM)/7 06.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7.1/7 06.png,0.0,0.0
598,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7 (3-23-2018 1-44-05 PM)/7 08.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7.1/7 08.png,0.0,0.0
599,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7 (3-23-2018 1-44-05 PM)/7 01.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7.1/7 01.png,0.0,0.0
600,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7 (3-23-2018 1-44-05 PM)/7 09.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7.1/7 09.png,0.0,0.0
601,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7 (3-23-2018 1-44-05 PM)/7 11.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7.1/7 11.png,0.0,0.0
602,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7 (3-23-2018 1-44-05 PM)/7 02.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7.1/7 02.png,0.0,0.0
603,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7 (3-23-2018 1-44-05 PM)/7 10.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7.1/7 10.png,0.63016157989228,0.4090909090909091
604,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7 (3-23-2018 1-44-05 PM)/7 13.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7.1/7 13.png,0.6984126984126984,0.326271186440678
605,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7 (3-23-2018 1-44-05 PM)/7 05.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7.1/7 05.png,0.0,0.0
606,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7 (3-23-2018 1-44-05 PM)/7 04.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/7.1/7 04.png,0.6866952789699571,0.3302373581011352
607,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6 (3-23-2018 1-44-03 PM)/6 16.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6.1/6 16.png,0.0,0.0
608,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6 (3-23-2018 1-44-03 PM)/6 13.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6.1/6 13.png,0.7418899858956276,0.4518900343642612
609,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6 (3-23-2018 1-44-03 PM)/6 14.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6.1/6 14.png,0.6411092985318108,0.35405405405405405
610,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6 (3-23-2018 1-44-03 PM)/6 08.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6.1/6 08.png,0.0,0.0
611,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6 (3-23-2018 1-44-03 PM)/6 09.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6.1/6 09.png,0.6137931034482759,0.435847208619001
612,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6 (3-23-2018 1-44-03 PM)/6 11.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6.1/6 11.png,0.5889655172413794,0.4133591481122943
613,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6 (3-23-2018 1-44-03 PM)/6 12.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6.1/6 12.png,0.63510101010101,0.4614678899082569
614,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6 (3-23-2018 1-44-03 PM)/6 01.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6.1/6 01.png,0.0,0.0
615,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6 (3-23-2018 1-44-03 PM)/6 10.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6.1/6 10.png,0.0,0.0
616,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6 (3-23-2018 1-44-03 PM)/6 03.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6.1/6 03.png,0.0,0.0
617,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6 (3-23-2018 1-44-03 PM)/6 05.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6.1/6 05.png,0.0,0.0
618,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6 (3-23-2018 1-44-03 PM)/6 07.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6.1/6 07.png,0.0,0.0
619,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6 (3-23-2018 1-44-03 PM)/6 06.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6.1/6 06.png,0.0,0.0
620,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6 (3-23-2018 1-44-03 PM)/6 02.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6.1/6 02.png,0.0,0.0
621,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6 (3-23-2018 1-44-03 PM)/6 15.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6.1/6 15.png,0.0,0.0
622,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6 (3-23-2018 1-44-03 PM)/6 04.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/1/6.1/6 04.png,0.8741573033707866,0.39134808853118713
