,Original JPG,Binary PNG,IoU,Recall
117,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 10.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 10.png,0.19680547632629777,0.12683823529411764
118,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 11.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 11.png,0.014598540145985401,0.007758620689655172
119,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 01.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 01.png,0.13253638253638253,0.3789004457652303
120,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 15.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 15.png,0.26735751295336785,0.3519781718963165
121,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 14.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 14.png,0.17892540427751696,0.2149122807017544
122,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 19.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 19.png,0.26867119301648884,0.4977538185085355
123,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 03.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 03.png,0.12690355329949238,0.38787023977433005
124,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 02.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 02.png,0.16226622662266227,0.4008152173913043
125,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 16.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 16.png,0.24381894256371245,0.4530035335689046
126,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 06.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 06.png,0.2836104513064133,0.5392953929539296
